dataset_id,case_id,is_id,size_class,severity,replicate_id,replicate_key_used,replicate_fallback_reason,method_a,method_b,coverage,n_A,n_B
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekday_high__sev-schwer,large,schwer,303,seed_global,,V4,V2,,215,0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekday_high__sev-schwer,large,schwer,303,seed_global,,V4,V3,0.32,215,25
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekday_high__sev-schwer,large,schwer,303,seed_global,,V4,V4,0.0,215,215
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V1,V2,,4,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V1,V3,0.24,4,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V1,V4,0.15625,4,96
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V2,V1,0.0,0,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V2,V2,,0,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V2,V3,0.0,0,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V2,V4,0.0,0,96
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V3,V1,0.0,25,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V3,V2,,25,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V3,V3,0.0,25,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V3,V4,0.09375,25,96
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V4,V1,0.0,96,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V4,V2,,96,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V4,V3,0.68,96,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V4,V4,0.0,96,96
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V1,V2,,4,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V1,V3,0.0,4,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V1,V4,0.0,4,71
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V2,V1,0.0,0,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V2,V2,,0,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V2,V3,0.0,0,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V2,V4,0.0,0,71
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V3,V1,0.0,24,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V3,V2,,24,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V3,V3,0.0,24,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V3,V4,0.15492957746478872,24,71
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V4,V1,0.0,71,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V4,V2,,71,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V4,V3,0.25,71,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V4,V4,0.0,71,71
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V2,0.0,4,3
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V3,0.0,4,22
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,V4,0.0,4,166
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V1,0.0,3,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V3,0.0,3,22
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,V4,0.0,3,166
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V1,0.0,22,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V2,0.0,22,3
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V3,0.0,22,22
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,V4,0.0,22,166
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V1,0.0,166,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V2,0.0,166,3
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V3,0.9545454545454546,166,22
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,V4,0.0,166,166
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V2,,4,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V3,0.0,4,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,V4,0.0,4,124
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V1,0.0,0,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V2,,0,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V3,0.0,0,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,V4,0.0,0,124
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V1,0.5,24,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V2,,24,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V3,0.0,24,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,V4,0.0,24,124
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V1,0.5,124,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V2,,124,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V3,0.9166666666666666,124,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,V4,0.0,124,124
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V2,,4,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V3,0.0,4,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,V4,0.0,4,105
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V1,0.0,0,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V2,,0,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V3,0.0,0,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,V4,0.0,0,105
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V1,0.5,25,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V2,,25,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V3,0.0,25,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,V4,0.05714285714285714,25,105
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V1,0.5,105,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V2,,105,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V3,0.48,105,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,V4,0.0,105,105
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V2,0.0,4,1
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V3,0.0,4,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,V4,0.0,4,135
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V1,0.0,1,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V2,0.0,1,1
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V3,0.0,1,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,V4,0.0,1,135
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V1,0.5,25,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V2,0.0,25,1
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V3,0.0,25,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,V4,0.07407407407407407,25,135
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V1,0.5,135,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V2,0.0,135,1
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V3,0.72,135,25
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,V4,0.0,135,135
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V2,,4,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V3,0.0,4,23
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,V4,0.0,4,112
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V1,0.0,0,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V2,,0,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V3,0.0,0,23
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,V4,0.0,0,112
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V1,0.0,23,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V2,,23,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,V4,0.0,23,112
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V1,0.0,112,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V2,,112,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V3,0.9565217391304348,112,23
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,V4,0.0,112,112
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V2,,4,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V3,0.0,4,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,V4,0.0,4,104
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V1,0.0,0,4
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V2,,0,0
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V3,0.0,0,24
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,V4,0.0,0,104
praxisnah_v1,sc-large__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-loose__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V3,V1,0.0,24,4
